train_size,iter,test_point,lm_pred,dtree_pred,true_dtree_pred,label
64,4,808,1,1,1,1.0
64,4,809,0,1,1,0.0
64,4,810,0,0,0,0.0
64,4,811,0,0,0,0.0
64,4,812,0,0,0,0.0
64,4,813,0,1,0,0.0
64,4,814,0,1,0,0.0
64,4,815,0,0,0,0.0
64,4,816,0,0,0,0.0
64,4,817,1,1,1,1.0
64,4,818,0,1,1,0.0
64,4,819,0,0,0,0.0
64,4,820,1,1,1,1.0
64,4,821,0,0,0,0.0
64,4,822,0,0,0,0.0
64,4,823,0,0,0,0.0
64,4,824,0,1,1,1.0
64,4,825,0,1,0,0.0
64,4,826,1,1,1,1.0
64,4,827,1,1,1,1.0
64,4,828,0,0,0,0.0
64,4,829,0,1,1,1.0
64,4,830,0,1,0,1.0
64,4,831,0,0,0,0.0
64,4,832,1,0,1,1.0
64,4,833,0,1,0,0.0
64,4,834,1,1,1,1.0
64,4,835,1,1,0,0.0
64,4,836,0,1,1,1.0
64,4,837,0,0,0,0.0
64,4,838,0,1,1,1.0
64,4,839,0,0,0,0.0
64,4,840,0,0,0,0.0
64,4,841,0,1,0,1.0
64,4,842,0,0,0,0.0
64,4,843,0,1,0,0.0
64,4,844,0,1,1,1.0
64,4,845,0,0,0,1.0
64,4,846,0,0,0,0.0
64,4,847,0,0,0,0.0
64,4,848,0,1,0,0.0
64,4,849,0,1,1,1.0
64,4,850,0,0,0,0.0
64,4,851,0,0,0,0.0
64,4,852,0,1,0,1.0
64,4,853,0,0,0,0.0
64,4,854,1,1,1,1.0
64,4,855,0,1,0,1.0
64,4,856,0,0,0,0.0
64,4,857,0,1,0,1.0
64,4,858,0,0,0,0.0
64,4,859,0,0,0,0.0
64,4,860,0,1,0,0.0
64,4,861,0,0,0,0.0
64,4,862,1,1,1,1.0
64,4,863,0,0,0,1.0
64,4,864,1,1,1,1.0
64,4,865,1,0,1,1.0
64,4,866,0,0,0,1.0
64,4,867,0,0,0,0.0
64,4,868,0,1,1,1.0
64,4,869,0,0,0,0.0
64,4,870,1,1,1,1.0
64,4,871,0,1,0,1.0
64,4,872,0,0,0,1.0
64,4,873,0,1,1,1.0
64,4,874,0,0,0,0.0
64,4,875,0,0,0,0.0
64,4,876,1,1,0,1.0
64,4,877,0,0,0,0.0
64,4,878,0,1,1,1.0
64,4,879,0,0,0,0.0
64,4,880,0,0,0,0.0
64,4,881,0,1,0,0.0
64,4,882,1,1,1,1.0
64,4,883,0,0,0,0.0
64,4,884,0,1,0,1.0
64,4,885,0,1,0,0.0
64,4,886,0,0,0,0.0
64,4,887,0,0,0,0.0
64,4,888,0,0,0,0.0
64,4,889,0,0,0,0.0
64,4,890,0,1,0,1.0
64,4,891,1,1,0,1.0
64,4,892,1,1,1,1.0
64,4,893,0,0,0,0.0
64,4,894,0,1,0,0.0
64,4,895,1,1,1,1.0
64,4,896,0,1,0,1.0
64,4,897,1,1,1,1.0
64,4,898,0,0,0,0.0
64,4,899,0,1,0,1.0
64,4,900,0,0,0,0.0
64,4,901,0,1,0,1.0
64,4,902,0,1,1,0.0
64,4,903,1,1,1,1.0
64,4,904,1,1,1,1.0
64,4,905,0,0,0,0.0
64,4,906,1,1,0,0.0
64,4,907,0,1,0,0.0
64,4,908,0,0,0,0.0
64,4,909,0,1,1,0.0
64,4,910,0,0,0,0.0
64,4,911,0,1,1,0.0
64,4,912,1,1,1,1.0
64,4,913,1,1,1,1.0
64,4,914,0,1,0,1.0
64,4,915,1,1,1,1.0
64,4,916,1,1,1,1.0
64,4,917,0,1,1,1.0
64,4,918,1,1,1,1.0
64,4,919,0,0,0,1.0
64,4,920,0,0,0,0.0
64,4,921,1,1,1,1.0
64,4,922,0,0,0,0.0
64,4,923,0,1,0,0.0
64,4,924,0,0,0,0.0
64,4,925,0,0,0,0.0
64,4,926,1,1,1,1.0
64,4,927,0,0,0,0.0
64,4,928,0,0,0,1.0
64,4,929,0,0,0,0.0
64,4,930,0,0,0,1.0
64,4,931,0,0,1,0.0
64,4,932,1,1,1,1.0
64,4,933,0,1,1,0.0
64,4,934,0,0,0,0.0
64,4,935,0,0,0,0.0
64,4,936,1,1,0,1.0
64,4,937,0,1,0,0.0
64,4,938,0,1,0,1.0
64,4,939,0,1,1,1.0
64,4,940,1,1,1,1.0
64,4,941,0,1,0,1.0
64,4,942,1,1,1,1.0
64,4,943,1,1,1,1.0
64,4,944,1,1,0,0.0
64,4,945,0,0,0,0.0
64,4,946,0,0,0,0.0
64,4,947,1,1,0,1.0
64,4,948,0,0,0,1.0
64,4,949,0,1,1,0.0
64,4,950,0,0,0,0.0
64,4,951,0,1,0,0.0
64,4,952,0,0,0,0.0
64,4,953,0,1,1,1.0
64,4,954,1,1,0,1.0
64,4,955,0,0,0,0.0
64,4,956,0,0,0,0.0
64,4,957,1,1,0,0.0
64,4,958,0,0,0,0.0
64,4,959,0,0,0,1.0
64,4,960,0,0,0,0.0
64,4,961,1,0,1,0.0
64,4,962,1,0,1,1.0
64,4,963,0,1,0,1.0
64,4,964,0,1,1,1.0
64,4,965,0,0,0,0.0
64,4,966,0,1,1,1.0
64,4,967,0,1,0,1.0
64,4,968,0,0,0,0.0
64,4,969,0,0,0,0.0
64,4,970,0,0,0,0.0
64,4,971,1,1,1,1.0
64,4,972,0,0,1,0.0
64,4,973,0,1,0,1.0
64,4,974,1,1,0,0.0
64,4,975,1,1,1,1.0
64,4,976,1,1,1,1.0
64,4,977,1,1,1,1.0
64,4,978,1,1,1,1.0
64,4,979,1,1,1,1.0
64,4,980,1,0,1,1.0
64,4,981,1,1,1,1.0
64,4,982,1,1,1,0.0
64,4,983,1,1,1,1.0
64,4,984,1,1,1,1.0
64,4,985,0,0,0,0.0
64,4,986,0,0,0,1.0
64,4,987,1,1,1,1.0
64,4,988,0,0,0,0.0
64,4,989,1,0,1,1.0
64,4,990,0,1,0,0.0
64,4,991,0,0,0,0.0
64,4,992,0,1,0,0.0
64,4,993,0,0,0,0.0
64,4,994,0,0,0,0.0
64,4,995,1,1,1,0.0
64,4,996,0,1,0,0.0
64,4,997,0,0,0,0.0
64,4,998,0,1,1,0.0
64,4,999,0,0,0,0.0
64,5,0,1,1,0,1.0
64,5,1,1,0,0,0.0
64,5,2,0,0,0,0.0
64,5,3,1,1,0,1.0
64,5,4,0,1,0,0.0
64,5,5,0,0,0,0.0
64,5,6,0,0,0,0.0
64,5,7,0,0,0,0.0
64,5,8,0,0,0,1.0
64,5,9,1,0,1,1.0
64,5,10,0,0,0,0.0
64,5,11,1,1,1,0.0
64,5,12,1,1,1,0.0
64,5,13,0,1,0,1.0
64,5,14,1,1,1,1.0
64,5,15,0,1,0,0.0
64,5,16,0,1,0,0.0
64,5,17,0,1,0,0.0
64,5,18,1,1,1,1.0
64,5,19,0,0,0,0.0
64,5,20,0,0,0,0.0
64,5,21,0,0,0,0.0
64,5,22,0,0,0,1.0
64,5,23,1,1,1,1.0
64,5,24,1,1,1,1.0
64,5,25,0,1,0,0.0
64,5,26,0,0,1,1.0
64,5,27,1,1,1,1.0
64,5,28,1,1,1,1.0
64,5,29,0,0,0,0.0
64,5,30,1,1,1,0.0
64,5,31,0,0,0,0.0
64,5,32,0,0,0,0.0
64,5,33,0,0,0,0.0
64,5,34,1,1,1,1.0
64,5,35,0,0,0,0.0
64,5,36,0,0,0,0.0
64,5,37,0,0,0,0.0
64,5,38,0,0,0,0.0
64,5,39,1,1,1,1.0
64,5,40,0,0,1,1.0
64,5,41,1,1,1,1.0
64,5,42,0,1,0,0.0
64,5,43,0,1,0,0.0
64,5,44,1,1,1,1.0
64,5,45,0,0,1,1.0
64,5,46,0,1,0,0.0
64,5,47,0,1,0,0.0
64,5,48,1,1,1,1.0
64,5,49,0,1,0,0.0
64,5,50,1,1,1,1.0
64,5,51,0,1,0,0.0
64,5,52,1,1,1,1.0
64,5,53,1,1,1,1.0
64,5,54,0,1,0,1.0
64,5,55,0,0,0,0.0
64,5,56,1,1,1,1.0
64,5,57,0,1,0,0.0
64,5,58,0,1,0,1.0
64,5,59,0,1,0,0.0
64,5,60,0,0,0,0.0
64,5,61,1,1,0,0.0
64,5,62,1,1,0,0.0
64,5,63,1,1,1,1.0
64,5,64,0,0,0,0.0
64,5,65,0,0,0,0.0
64,5,66,0,0,0,1.0
64,5,67,0,0,1,1.0
64,5,68,0,1,0,0.0
64,5,69,0,1,0,0.0
64,5,70,1,1,1,1.0
64,5,71,0,0,0,0.0
64,5,72,1,1,0,0.0
64,5,73,0,0,0,0.0
64,5,74,0,0,0,0.0
64,5,75,1,1,1,1.0
64,5,76,0,0,0,1.0
64,5,77,0,0,0,0.0
64,5,78,0,1,0,1.0
64,5,79,1,1,1,1.0
64,5,80,0,1,0,1.0
64,5,81,0,1,0,0.0
64,5,82,0,1,0,0.0
64,5,83,0,0,1,1.0
64,5,84,0,0,0,0.0
64,5,85,1,1,1,1.0
64,5,86,0,0,0,0.0
64,5,87,0,0,0,0.0
64,5,88,0,0,0,0.0
64,5,89,0,0,0,0.0
64,5,90,1,1,1,1.0
64,5,91,1,1,1,0.0
64,5,92,1,0,0,1.0
64,5,93,1,0,0,1.0
64,5,94,0,0,0,0.0
64,5,95,0,1,0,0.0
64,5,96,1,1,1,1.0
64,5,97,1,1,1,1.0
64,5,98,0,1,0,1.0
64,5,99,0,0,0,0.0
64,5,100,0,0,0,0.0
64,5,101,1,1,1,1.0
64,5,102,0,0,0,0.0
64,5,103,0,0,0,0.0
64,5,104,0,1,0,1.0
64,5,105,0,0,0,1.0
64,5,106,0,1,0,0.0
64,5,107,0,0,1,1.0
64,5,108,1,1,1,1.0
64,5,109,0,0,0,1.0
64,5,110,0,0,0,0.0
64,5,111,0,1,0,1.0
64,5,112,1,1,0,1.0
64,5,113,0,0,0,0.0
64,5,114,0,0,0,0.0
64,5,115,0,0,0,0.0
64,5,116,0,0,0,1.0
64,5,117,1,1,1,1.0
64,5,118,1,1,1,0.0
64,5,119,0,0,0,0.0
64,5,120,0,1,0,1.0
64,5,121,0,0,1,1.0
64,5,122,0,0,0,1.0
64,5,123,0,1,0,0.0
64,5,124,1,1,1,1.0
64,5,125,0,0,0,0.0
64,5,126,0,1,0,1.0
64,5,127,0,1,0,1.0
64,5,128,1,1,1,1.0
64,5,129,1,1,1,1.0
64,5,130,0,0,0,0.0
64,5,131,0,1,0,0.0
64,5,132,0,0,0,0.0
64,5,133,1,1,0,1.0
64,5,134,0,0,1,1.0
64,5,135,1,1,1,1.0
64,5,136,1,0,0,0.0
64,5,137,0,0,0,1.0
64,5,138,0,0,0,0.0
64,5,139,0,0,0,0.0
64,5,140,0,0,0,0.0
64,5,141,0,1,0,0.0
64,5,142,1,1,1,1.0
64,5,143,0,0,0,0.0
64,5,144,0,0,0,1.0
64,5,145,0,1,0,1.0
64,5,146,0,0,0,0.0
64,5,147,0,0,0,0.0
64,5,148,0,0,0,1.0
64,5,149,0,0,0,0.0
64,5,150,0,0,0,1.0
64,5,151,0,0,0,0.0
64,5,152,0,0,0,0.0
64,5,153,0,0,0,0.0
64,5,154,1,1,1,1.0
64,5,155,0,1,0,0.0
64,5,156,0,0,0,0.0
64,5,157,0,1,0,1.0
64,5,158,1,1,0,1.0
64,5,159,0,1,0,0.0
64,5,160,1,1,1,1.0
64,5,161,0,1,0,0.0
64,5,162,1,1,1,0.0
64,5,163,0,1,0,0.0
64,5,164,0,1,0,0.0
64,5,165,1,1,1,1.0
64,5,166,1,1,1,1.0
64,5,167,0,0,1,0.0
64,5,168,0,0,0,0.0
64,5,169,0,0,0,0.0
64,5,170,0,0,0,0.0
64,5,171,0,0,0,0.0
64,5,172,0,0,0,0.0
64,5,173,1,1,1,1.0
64,5,174,0,0,0,1.0
64,5,175,1,1,1,1.0
64,5,176,1,1,1,0.0
64,5,177,1,1,1,1.0
64,5,178,1,1,1,1.0
64,5,179,1,1,1,1.0
64,5,180,0,0,0,0.0
64,5,181,0,1,0,1.0
64,5,182,1,1,1,1.0
64,5,183,1,1,1,1.0
64,5,184,0,0,1,1.0
64,5,185,1,1,1,1.0
64,5,186,1,1,1,1.0
64,5,187,0,1,0,1.0
64,5,188,0,1,0,0.0
64,5,189,0,0,0,0.0
64,5,190,0,0,0,0.0
64,5,191,1,1,1,1.0
64,5,192,0,0,0,1.0
64,5,193,0,1,0,1.0
64,5,194,1,1,1,1.0
64,5,195,0,0,0,0.0
64,5,196,0,0,0,1.0
64,5,197,1,1,1,1.0
64,5,198,1,1,1,1.0
64,5,199,0,0,0,0.0
64,5,200,0,1,0,1.0
64,5,201,0,0,0,0.0
64,5,202,1,1,1,1.0
64,5,203,1,1,1,1.0
64,5,204,0,0,0,0.0
64,5,205,0,0,0,0.0
64,5,206,1,1,1,1.0
64,5,207,1,1,1,1.0
64,5,208,0,1,0,0.0
64,5,209,0,0,0,0.0
64,5,210,0,0,0,0.0
64,5,211,0,0,0,0.0
64,5,212,1,1,1,1.0
64,5,213,0,0,1,0.0
64,5,214,0,1,0,1.0
64,5,215,0,0,0,1.0
64,5,216,0,0,0,1.0
64,5,217,0,0,0,0.0
64,5,218,1,1,1,1.0
64,5,219,0,0,0,0.0
64,5,220,1,1,1,1.0
64,5,221,0,0,0,0.0
64,5,222,0,1,0,0.0
64,5,223,0,1,0,0.0
64,5,224,0,0,0,0.0
64,5,225,1,0,1,0.0
64,5,226,0,0,0,0.0
64,5,227,0,0,0,1.0
64,5,228,1,1,1,0.0
64,5,229,1,1,1,1.0
64,5,230,0,0,0,1.0
64,5,231,1,1,1,1.0
64,5,232,1,1,0,0.0
64,5,233,1,1,1,1.0
64,5,234,1,1,1,1.0
64,5,235,0,0,0,1.0
64,5,236,1,1,1,1.0
64,5,237,0,0,0,0.0
64,5,238,1,1,0,0.0
64,5,239,0,0,0,0.0
64,5,240,1,1,0,0.0
64,5,241,0,0,0,0.0
64,5,242,0,1,0,0.0
64,5,243,0,1,0,0.0
64,5,244,1,1,1,1.0
64,5,245,0,0,0,0.0
64,5,246,1,1,1,1.0
64,5,247,0,1,0,1.0
64,5,248,0,1,0,1.0
64,5,249,0,0,0,0.0
64,5,250,0,1,0,0.0
64,5,251,0,0,0,0.0
64,5,252,0,0,0,0.0
64,5,253,0,0,0,0.0
64,5,254,0,0,0,0.0
64,5,255,0,0,0,0.0
64,5,256,0,1,0,0.0
64,5,257,0,0,0,0.0
64,5,258,0,1,0,0.0
64,5,259,1,1,1,1.0
64,5,260,0,0,0,1.0
64,5,261,1,1,1,1.0
64,5,262,0,0,0,0.0
64,5,263,1,1,1,1.0
64,5,264,0,0,0,0.0
64,5,265,0,1,1,1.0
64,5,266,1,0,0,0.0
64,5,267,1,1,1,1.0
64,5,268,1,1,0,0.0
64,5,269,0,1,0,0.0
64,5,270,0,1,0,1.0
64,5,271,0,0,0,0.0
64,5,272,0,0,0,0.0
64,5,273,0,0,0,0.0
64,5,274,0,0,0,0.0
64,5,275,0,1,1,1.0
64,5,276,0,0,1,0.0
64,5,277,0,0,0,0.0
64,5,278,0,1,0,0.0
64,5,279,0,0,0,1.0
64,5,280,0,0,1,0.0
64,5,281,0,0,0,0.0
64,5,282,0,0,0,0.0
64,5,283,0,0,0,0.0
64,5,284,0,0,0,0.0
64,5,285,0,0,0,0.0
64,5,286,1,1,1,1.0
64,5,287,0,0,1,0.0
64,5,288,0,0,0,0.0
64,5,289,1,1,1,1.0
64,5,290,0,0,0,0.0
64,5,291,0,0,0,0.0
64,5,292,0,0,0,1.0
64,5,293,0,0,0,0.0
64,5,294,1,1,1,1.0
64,5,295,0,0,0,0.0
64,5,296,1,1,1,1.0
64,5,297,1,0,0,1.0
64,5,298,0,0,1,0.0
64,5,299,0,1,0,1.0
64,5,300,1,1,1,0.0
64,5,301,0,0,0,0.0
64,5,302,0,1,0,0.0
64,5,303,0,0,0,0.0
64,5,304,0,1,0,0.0
64,5,305,0,0,0,0.0
64,5,306,0,1,0,0.0
64,5,307,0,0,0,0.0
64,5,308,0,0,0,0.0
64,5,309,0,0,0,1.0
64,5,310,0,1,0,0.0
64,5,311,1,1,0,1.0
64,5,312,0,0,0,0.0
64,5,313,1,1,0,1.0
64,5,314,0,0,1,0.0
64,5,315,1,1,0,0.0
64,5,316,1,1,1,0.0
64,5,317,1,0,0,1.0
64,5,318,0,1,0,1.0
64,5,319,0,0,1,1.0
64,5,320,1,1,1,1.0
64,5,321,1,1,1,1.0
64,5,322,0,0,0,0.0
64,5,323,0,0,0,0.0
64,5,324,0,0,1,0.0
64,5,325,1,1,1,0.0
64,5,326,1,1,1,1.0
64,5,327,0,0,0,0.0
64,5,328,1,1,0,0.0
64,5,329,0,1,0,0.0
64,5,330,1,1,1,1.0
64,5,331,1,1,1,1.0
64,5,332,0,0,0,0.0
64,5,333,0,0,0,0.0
64,5,334,0,1,0,0.0
64,5,335,1,1,1,1.0
64,5,336,1,1,1,1.0
64,5,337,0,0,0,0.0
64,5,338,1,1,1,0.0
64,5,339,1,1,1,1.0
64,5,340,1,1,1,1.0
64,5,341,0,0,0,0.0
64,5,342,0,0,0,0.0
64,5,343,0,1,0,1.0
64,5,344,1,1,0,0.0
64,5,345,1,1,1,1.0
64,5,346,1,1,1,1.0
64,5,347,0,0,0,1.0
64,5,348,0,1,0,0.0
64,5,349,0,0,0,0.0
64,5,350,0,0,0,0.0
64,5,351,0,1,0,0.0
64,5,352,0,1,0,0.0
64,5,353,0,0,0,1.0
64,5,354,0,0,0,0.0
64,5,355,0,0,0,0.0
64,5,356,0,1,0,0.0
64,5,357,1,1,1,1.0
64,5,358,0,1,0,0.0
64,5,359,1,1,1,1.0
64,5,360,0,0,1,1.0
64,5,361,0,0,0,0.0
64,5,362,0,0,1,1.0
64,5,363,0,1,0,0.0
64,5,364,0,0,0,1.0
64,5,365,0,0,0,0.0
64,5,366,0,0,1,0.0
64,5,367,1,1,1,1.0
64,5,368,1,1,1,1.0
64,5,369,1,0,0,0.0
64,5,370,1,1,0,0.0
64,5,371,0,1,0,1.0
64,5,372,1,1,1,1.0
64,5,373,1,1,1,1.0
64,5,374,1,1,1,1.0
64,5,375,1,1,1,0.0
64,5,376,1,1,1,1.0
64,5,377,1,0,0,1.0
64,5,378,0,1,0,0.0
64,5,379,0,1,0,0.0
64,5,380,1,1,0,1.0
64,5,381,0,1,0,0.0
64,5,382,0,0,0,0.0
64,5,383,0,1,0,1.0
64,5,384,0,0,0,0.0
64,5,385,0,1,0,1.0
64,5,386,1,1,1,1.0
64,5,387,0,0,0,0.0
64,5,388,0,0,0,0.0
64,5,389,1,1,1,1.0
64,5,390,0,0,0,0.0
64,5,391,0,0,0,0.0
64,5,392,0,0,1,1.0
64,5,393,1,1,0,0.0
64,5,394,1,1,0,1.0
64,5,395,0,0,0,0.0
64,5,396,0,0,0,1.0
64,5,397,0,0,0,0.0
64,5,398,0,0,0,0.0
64,5,399,0,0,0,0.0
64,5,400,0,0,1,1.0
64,5,401,0,0,1,0.0
64,5,402,1,0,0,0.0
64,5,403,1,1,1,1.0
64,5,404,0,1,0,1.0
64,5,405,0,0,0,1.0
64,5,406,0,1,0,1.0
64,5,407,0,1,0,0.0
64,5,408,1,1,1,1.0
64,5,409,0,1,0,0.0
64,5,410,0,0,0,0.0
64,5,411,0,1,1,0.0
64,5,412,1,1,1,1.0
64,5,413,0,0,0,0.0
64,5,414,1,1,0,0.0
64,5,415,1,1,1,1.0
64,5,416,0,0,0,1.0
64,5,417,0,0,0,0.0
64,5,418,0,0,0,1.0
64,5,419,1,0,0,0.0
64,5,420,1,1,0,0.0
64,5,421,0,0,0,1.0
64,5,422,0,0,0,1.0
64,5,423,0,0,0,0.0
64,5,424,0,0,0,0.0
64,5,425,0,1,0,0.0
64,5,426,0,0,0,0.0
64,5,427,1,1,1,1.0
64,5,428,1,1,0,1.0
64,5,429,0,0,0,0.0
64,5,430,1,1,1,1.0
64,5,431,1,1,0,0.0
64,5,432,0,1,0,0.0
64,5,433,0,0,0,0.0
64,5,434,0,0,0,1.0
64,5,435,0,0,0,0.0
64,5,436,1,0,0,0.0
64,5,437,1,1,1,0.0
64,5,438,0,0,0,0.0
64,5,439,1,1,1,1.0
64,5,440,1,1,1,1.0
64,5,441,0,0,1,0.0
64,5,442,0,0,0,0.0
64,5,443,1,1,0,1.0
64,5,444,0,1,0,1.0
64,5,445,1,1,0,0.0
64,5,446,0,0,1,1.0
64,5,447,0,1,0,0.0
64,5,448,0,0,0,0.0
64,5,449,1,1,1,1.0
64,5,450,1,1,1,1.0
64,5,451,0,0,0,1.0
64,5,452,1,1,1,1.0
64,5,453,0,1,0,1.0
64,5,454,1,1,1,1.0
64,5,455,0,0,0,0.0
64,5,456,0,1,1,1.0
64,5,457,0,1,0,0.0
64,5,458,1,1,1,1.0
64,5,459,0,0,0,1.0
64,5,460,1,1,1,1.0
64,5,461,0,0,0,0.0
64,5,462,1,1,1,1.0
64,5,463,0,1,1,1.0
64,5,464,0,0,0,0.0
64,5,465,1,1,1,1.0
64,5,466,1,1,1,1.0
64,5,467,0,1,0,0.0
64,5,468,1,1,1,1.0
64,5,469,1,1,1,1.0
64,5,470,0,0,0,0.0
64,5,471,0,0,0,0.0
64,5,472,0,0,0,0.0
64,5,473,0,1,0,0.0
64,5,474,0,0,0,0.0
64,5,475,0,0,0,0.0
64,5,476,1,1,1,1.0
64,5,477,0,0,1,1.0
64,5,478,0,0,0,0.0
64,5,479,0,0,0,1.0
64,5,480,0,1,0,1.0
64,5,481,0,0,0,0.0
64,5,482,0,0,0,0.0
64,5,483,0,1,0,0.0
64,5,484,0,1,0,1.0
64,5,485,0,0,0,0.0
64,5,486,0,1,0,1.0
64,5,487,1,1,0,0.0
64,5,488,0,1,1,1.0
64,5,489,1,1,1,1.0
64,5,490,0,0,0,0.0
64,5,491,0,0,0,0.0
64,5,492,0,0,0,0.0
64,5,493,0,1,0,0.0
64,5,494,0,0,0,0.0
64,5,495,1,1,1,1.0
64,5,496,1,1,1,1.0
64,5,497,0,0,0,0.0
64,5,498,1,1,1,1.0
64,5,499,0,0,0,0.0
64,5,500,0,0,0,0.0
64,5,501,0,0,0,0.0
64,5,502,0,1,0,1.0
64,5,503,0,0,0,0.0
64,5,504,0,1,0,1.0
64,5,505,0,0,0,0.0
64,5,506,1,1,1,1.0
64,5,507,0,0,0,0.0
64,5,508,0,0,0,0.0
64,5,509,0,0,0,1.0
64,5,510,0,1,0,0.0
64,5,511,0,1,0,0.0
64,5,512,0,0,0,0.0
64,5,513,1,1,1,1.0
64,5,514,0,1,0,1.0
64,5,515,1,1,1,1.0
64,5,516,0,0,0,0.0
64,5,517,1,0,0,0.0
64,5,518,0,1,0,1.0
64,5,519,1,1,1,0.0
64,5,520,1,1,1,1.0
64,5,521,0,0,1,0.0
64,5,522,1,1,1,1.0
64,5,523,0,0,0,0.0
64,5,524,0,1,0,1.0
64,5,525,0,1,0,0.0
64,5,526,1,1,1,1.0
64,5,527,0,0,0,0.0
64,5,528,0,0,1,1.0
64,5,529,1,1,1,0.0
64,5,530,1,1,1,1.0
64,5,531,0,0,0,0.0
64,5,532,0,0,0,0.0
64,5,533,0,0,0,0.0
64,5,534,0,1,0,0.0
64,5,535,0,0,0,0.0
64,5,536,0,0,0,0.0
64,5,537,0,0,0,0.0
64,5,538,0,0,0,0.0
64,5,539,0,0,0,0.0
64,5,540,0,0,1,1.0
64,5,541,0,0,0,1.0
64,5,542,0,1,0,0.0
64,5,543,0,0,0,0.0
64,5,544,0,0,0,0.0
64,5,545,0,0,0,0.0
64,5,546,1,1,0,0.0
64,5,547,0,0,0,0.0
64,5,548,0,0,0,1.0
64,5,549,1,1,1,1.0
64,5,550,0,1,0,0.0
64,5,551,0,0,0,0.0
64,5,552,1,1,1,1.0
64,5,553,0,0,0,1.0
64,5,554,1,1,1,0.0
64,5,555,0,1,0,0.0
64,5,556,0,0,0,0.0
64,5,557,0,1,1,1.0
64,5,558,1,1,1,1.0
64,5,559,1,1,1,1.0
64,5,560,0,1,0,1.0
64,5,561,1,1,1,1.0
64,5,562,0,1,0,0.0
64,5,563,1,0,0,0.0
64,5,564,1,1,0,1.0
64,5,565,1,1,1,1.0
64,5,566,0,0,0,0.0
64,5,567,0,1,0,0.0
64,5,568,0,0,0,0.0
64,5,569,1,1,1,1.0
64,5,570,0,1,0,0.0
64,5,571,1,1,0,1.0
64,5,572,0,1,0,1.0
64,5,573,1,1,1,1.0
64,5,574,1,1,1,1.0
64,5,575,1,1,1,1.0
64,5,576,0,1,1,1.0
64,5,577,0,0,0,1.0
64,5,578,1,1,1,1.0
64,5,579,0,1,0,0.0
64,5,580,0,0,0,0.0
64,5,581,1,1,1,1.0
64,5,582,0,1,0,0.0
64,5,583,1,1,1,1.0
64,5,584,1,1,0,0.0
64,5,585,1,1,1,1.0
64,5,586,0,1,0,0.0
64,5,587,1,1,1,1.0
64,5,588,0,0,1,1.0
64,5,589,1,1,1,1.0
64,5,590,0,0,0,0.0
64,5,591,0,0,0,0.0
64,5,592,1,1,0,1.0
64,5,593,0,0,0,0.0
64,5,594,0,1,0,0.0
64,5,595,1,1,0,1.0
64,5,596,0,0,0,0.0
64,5,597,0,1,0,0.0
64,5,598,0,0,0,0.0
64,5,599,0,0,0,0.0
64,5,600,0,0,0,0.0
64,5,601,0,0,0,0.0
64,5,602,0,0,0,0.0
64,5,603,0,0,0,0.0
64,5,604,0,0,0,1.0
64,5,605,0,1,0,0.0
64,5,606,0,0,0,0.0
64,5,607,0,0,0,1.0
64,5,608,1,1,1,1.0
64,5,609,0,0,0,0.0
64,5,610,0,1,0,1.0
64,5,611,1,1,0,1.0
64,5,612,0,0,0,1.0
64,5,613,0,1,1,1.0
64,5,614,0,1,0,0.0
64,5,615,0,0,0,1.0
64,5,616,0,1,0,1.0
64,5,617,0,0,0,0.0
64,5,618,1,1,1,1.0
64,5,619,0,0,0,0.0
64,5,620,1,1,1,1.0
64,5,621,1,1,1,1.0
64,5,622,1,1,1,1.0
64,5,623,1,1,1,1.0
64,5,624,1,1,0,1.0
64,5,625,0,0,0,0.0
64,5,626,1,0,1,1.0
64,5,627,0,0,0,0.0
64,5,628,1,1,1,1.0
64,5,629,0,0,0,0.0
64,5,630,1,1,1,1.0
64,5,631,1,1,1,1.0
64,5,632,0,0,0,0.0
64,5,633,1,1,1,1.0
64,5,634,1,1,1,1.0
64,5,635,0,0,0,0.0
64,5,636,0,0,0,0.0
64,5,637,1,0,1,0.0
64,5,638,0,1,0,0.0
64,5,639,0,1,0,0.0
64,5,640,0,1,0,0.0
64,5,641,0,0,0,0.0
64,5,642,1,0,0,1.0
64,5,643,0,0,1,1.0
64,5,644,0,0,0,0.0
64,5,645,0,1,1,0.0
64,5,646,0,0,0,0.0
64,5,647,0,1,0,1.0
64,5,648,0,0,0,1.0
64,5,649,0,0,0,0.0
64,5,650,0,0,0,0.0
64,5,651,0,0,0,0.0
64,5,652,0,0,0,0.0
64,5,653,0,0,0,0.0
64,5,654,1,1,1,1.0
64,5,655,0,1,0,1.0
64,5,656,0,0,0,0.0
64,5,657,1,0,0,0.0
64,5,658,1,1,1,1.0
64,5,659,1,1,1,1.0
64,5,660,0,1,0,1.0
64,5,661,0,0,0,0.0
64,5,662,0,1,1,0.0
64,5,663,0,0,0,0.0
64,5,664,0,1,0,0.0
64,5,665,0,0,0,0.0
64,5,666,0,0,0,0.0
64,5,667,1,1,1,1.0
64,5,668,0,1,0,0.0
64,5,669,0,1,0,1.0
64,5,670,0,1,0,0.0
64,5,671,0,0,0,0.0
64,5,672,1,1,1,1.0
64,5,673,1,1,0,0.0
64,5,674,0,0,0,0.0
64,5,675,0,1,0,0.0
64,5,676,0,0,1,1.0
64,5,677,0,1,0,0.0
64,5,678,1,1,1,1.0
64,5,679,0,0,0,0.0
